model,pooling,match_strategy,C,seed,auc,test_pos,test_neg,embedding_dim,n_pairs_sampled,n_pairs_total,runtime_sec
dinov2-small,cls,clip_matched,0.01,42,0.869156,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,0.1,42,0.871111,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,1.0,42,0.8672,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,10.0,42,0.869244,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,0.01,7,0.918933,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,0.1,7,0.912356,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,1.0,7,0.907911,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,10.0,7,0.909689,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,0.01,17,0.865956,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,0.1,17,0.851378,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,1.0,17,0.8416,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,10.0,17,0.840356,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,0.01,23,0.887822,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,0.1,23,0.88,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,1.0,23,0.8752,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,10.0,23,0.872889,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,0.01,99,0.893867,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,0.1,99,0.889067,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,1.0,99,0.882133,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,10.0,99,0.880533,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,0.01,1234,0.868622,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,0.1,1234,0.877867,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,1.0,1234,0.881244,75,75,384,250,265,0.15
dinov2-small,cls,clip_matched,10.0,1234,0.877511,75,75,384,250,265,0.15
dinov2-small,cls,aspect_matched,0.01,42,0.8592,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,0.1,42,0.863822,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,1.0,42,0.860444,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,10.0,42,0.858667,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,0.01,7,0.922489,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,0.1,7,0.917156,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,1.0,7,0.911644,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,10.0,7,0.910933,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,0.01,17,0.894756,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,0.1,17,0.893156,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,1.0,17,0.8912,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,10.0,17,0.892444,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,0.01,23,0.914844,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,0.1,23,0.901689,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,1.0,23,0.892444,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,10.0,23,0.886578,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,0.01,99,0.934211,74,76,384,250,265,0.29
dinov2-small,cls,aspect_matched,0.1,99,0.920164,74,76,384,250,265,0.29
dinov2-small,cls,aspect_matched,1.0,99,0.909851,74,76,384,250,265,0.29
dinov2-small,cls,aspect_matched,10.0,99,0.906117,74,76,384,250,265,0.29
dinov2-small,cls,aspect_matched,0.01,1234,0.906844,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,0.1,1234,0.892444,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,1.0,1234,0.885156,75,75,384,250,265,0.29
dinov2-small,cls,aspect_matched,10.0,1234,0.878756,75,75,384,250,265,0.29
dinov2-small,cls,random,0.01,42,0.878044,75,75,384,250,265,0.43
dinov2-small,cls,random,0.1,42,0.882489,75,75,384,250,265,0.43
dinov2-small,cls,random,1.0,42,0.885511,75,75,384,250,265,0.43
dinov2-small,cls,random,10.0,42,0.88,75,75,384,250,265,0.43
dinov2-small,cls,random,0.01,7,0.931911,75,75,384,250,265,0.43
dinov2-small,cls,random,0.1,7,0.926044,75,75,384,250,265,0.43
dinov2-small,cls,random,1.0,7,0.920533,75,75,384,250,265,0.43
dinov2-small,cls,random,10.0,7,0.920889,75,75,384,250,265,0.43
dinov2-small,cls,random,0.01,17,0.877333,75,75,384,250,265,0.43
dinov2-small,cls,random,0.1,17,0.88,75,75,384,250,265,0.43
dinov2-small,cls,random,1.0,17,0.879289,75,75,384,250,265,0.43
dinov2-small,cls,random,10.0,17,0.879289,75,75,384,250,265,0.43
dinov2-small,cls,random,0.01,23,0.870222,75,75,384,250,265,0.43
dinov2-small,cls,random,0.1,23,0.863822,75,75,384,250,265,0.43
dinov2-small,cls,random,1.0,23,0.856178,75,75,384,250,265,0.43
dinov2-small,cls,random,10.0,23,0.850667,75,75,384,250,265,0.43
dinov2-small,cls,random,0.01,99,0.91234,76,74,384,250,265,0.43
dinov2-small,cls,random,0.1,99,0.907539,76,74,384,250,265,0.43
dinov2-small,cls,random,1.0,99,0.906472,76,74,384,250,265,0.43
dinov2-small,cls,random,10.0,99,0.902916,76,74,384,250,265,0.43
dinov2-small,cls,random,0.01,1234,0.890311,75,75,384,250,265,0.43
dinov2-small,cls,random,0.1,1234,0.883556,75,75,384,250,265,0.43
dinov2-small,cls,random,1.0,1234,0.879644,75,75,384,250,265,0.43
dinov2-small,cls,random,10.0,1234,0.876089,75,75,384,250,265,0.43
dinov2-small,patch_mean,clip_matched,0.01,42,0.885689,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,0.1,42,0.890133,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,1.0,42,0.882311,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,10.0,42,0.877689,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,0.01,7,0.926044,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,0.1,7,0.921067,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,1.0,7,0.913778,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,10.0,7,0.9072,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,0.01,17,0.901689,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,0.1,17,0.894222,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,1.0,17,0.884978,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,10.0,17,0.881244,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,0.01,23,0.906844,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,0.1,23,0.911467,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,1.0,23,0.906844,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,10.0,23,0.906311,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,0.01,99,0.905778,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,0.1,99,0.899733,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,1.0,99,0.892089,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,10.0,99,0.886578,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,0.01,1234,0.898489,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,0.1,1234,0.902578,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,1.0,1234,0.894578,75,75,384,250,265,0.17
dinov2-small,patch_mean,clip_matched,10.0,1234,0.894933,75,75,384,250,265,0.17
dinov2-small,patch_mean,aspect_matched,0.01,42,0.907733,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,0.1,42,0.901511,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,1.0,42,0.895289,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,10.0,42,0.891022,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,0.01,7,0.927111,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,0.1,7,0.921956,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,1.0,7,0.912711,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,10.0,7,0.908978,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,0.01,17,0.916978,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,0.1,17,0.903467,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,1.0,17,0.890489,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,10.0,17,0.886756,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,0.01,23,0.925689,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,0.1,23,0.922489,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,1.0,23,0.916444,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,10.0,23,0.914133,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,0.01,99,0.91963,74,76,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,0.1,99,0.903983,74,76,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,1.0,99,0.892248,74,76,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,10.0,99,0.889936,74,76,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,0.01,1234,0.921422,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,0.1,1234,0.908267,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,1.0,1234,0.895644,75,75,384,250,265,0.33
dinov2-small,patch_mean,aspect_matched,10.0,1234,0.895644,75,75,384,250,265,0.33
dinov2-small,patch_mean,random,0.01,42,0.887644,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,0.1,42,0.884444,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,1.0,42,0.868089,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,10.0,42,0.862933,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,0.01,7,0.947911,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,0.1,7,0.947378,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,1.0,7,0.934756,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,10.0,7,0.929778,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,0.01,17,0.879289,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,0.1,17,0.868978,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,1.0,17,0.859556,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,10.0,17,0.856533,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,0.01,23,0.899556,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,0.1,23,0.897422,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,1.0,23,0.896356,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,10.0,23,0.893867,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,0.01,99,0.902383,76,74,384,250,265,0.49
dinov2-small,patch_mean,random,0.1,99,0.886202,76,74,384,250,265,0.49
dinov2-small,patch_mean,random,1.0,99,0.868954,76,74,384,250,265,0.49
dinov2-small,patch_mean,random,10.0,99,0.86042,76,74,384,250,265,0.49
dinov2-small,patch_mean,random,0.01,1234,0.906844,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,0.1,1234,0.905244,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,1.0,1234,0.8992,75,75,384,250,265,0.49
dinov2-small,patch_mean,random,10.0,1234,0.8952,75,75,384,250,265,0.49
dinov2-small,patch_gem,clip_matched,0.01,42,0.888178,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,0.1,42,0.889244,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,1.0,42,0.887467,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,10.0,42,0.888,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,0.01,7,0.9328,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,0.1,7,0.935822,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,1.0,7,0.934933,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,10.0,7,0.9312,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,0.01,17,0.884267,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,0.1,17,0.881956,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,1.0,17,0.873244,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,10.0,17,0.868444,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,0.01,23,0.9104,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,0.1,23,0.912711,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,1.0,23,0.9088,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,10.0,23,0.908622,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,0.01,99,0.917867,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,0.1,99,0.9168,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,1.0,99,0.9104,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,10.0,99,0.9104,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,0.01,1234,0.906667,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,0.1,1234,0.915022,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,1.0,1234,0.914311,75,75,384,250,265,0.17
dinov2-small,patch_gem,clip_matched,10.0,1234,0.913156,75,75,384,250,265,0.17
dinov2-small,patch_gem,aspect_matched,0.01,42,0.909511,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,0.1,42,0.903644,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,1.0,42,0.900444,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,10.0,42,0.897244,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,0.01,7,0.929067,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,0.1,7,0.925333,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,1.0,7,0.917867,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,10.0,7,0.915378,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,0.01,17,0.9216,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,0.1,17,0.912356,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,1.0,17,0.9008,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,10.0,17,0.894311,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,0.01,23,0.933689,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,0.1,23,0.922133,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,1.0,23,0.913778,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,10.0,23,0.909689,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,0.01,99,0.926209,74,76,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,0.1,99,0.911984,74,76,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,1.0,99,0.899004,74,76,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,10.0,99,0.894559,74,76,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,0.01,1234,0.936533,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,0.1,1234,0.925156,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,1.0,1234,0.920356,75,75,384,250,265,0.32
dinov2-small,patch_gem,aspect_matched,10.0,1234,0.916978,75,75,384,250,265,0.32
dinov2-small,patch_gem,random,0.01,42,0.890667,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,0.1,42,0.8944,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,1.0,42,0.894756,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,10.0,42,0.893511,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,0.01,7,0.942578,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,0.1,7,0.940978,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,1.0,7,0.937244,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,10.0,7,0.935289,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,0.01,17,0.877333,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,0.1,17,0.8752,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,1.0,17,0.870756,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,10.0,17,0.869956,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,0.01,23,0.92,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,0.1,23,0.915733,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,1.0,23,0.911644,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,10.0,23,0.910044,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,0.01,99,0.909495,76,74,384,250,265,0.47
dinov2-small,patch_gem,random,0.1,99,0.890647,76,74,384,250,265,0.47
dinov2-small,patch_gem,random,1.0,99,0.877489,76,74,384,250,265,0.47
dinov2-small,patch_gem,random,10.0,99,0.876778,76,74,384,250,265,0.47
dinov2-small,patch_gem,random,0.01,1234,0.9184,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,0.1,1234,0.918044,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,1.0,1234,0.913956,75,75,384,250,265,0.47
dinov2-small,patch_gem,random,10.0,1234,0.911467,75,75,384,250,265,0.47
dinov2-small,cls_patch,clip_matched,0.01,42,0.890311,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,0.1,42,0.889956,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,1.0,42,0.890844,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,10.0,42,0.886044,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,0.01,7,0.936889,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,0.1,7,0.931556,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,1.0,7,0.925511,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,10.0,7,0.923556,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,0.01,17,0.900267,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,0.1,17,0.893156,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,1.0,17,0.8896,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,10.0,17,0.888533,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,0.01,23,0.907378,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,0.1,23,0.907022,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,1.0,23,0.9024,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,10.0,23,0.900978,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,0.01,99,0.915911,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,0.1,99,0.913778,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,1.0,99,0.909689,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,10.0,99,0.908978,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,0.01,1234,0.898489,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,0.1,1234,0.900444,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,1.0,1234,0.8976,75,75,768,250,265,0.19
dinov2-small,cls_patch,clip_matched,10.0,1234,0.8992,75,75,768,250,265,0.19
dinov2-small,cls_patch,aspect_matched,0.01,42,0.897067,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,0.1,42,0.898667,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,1.0,42,0.895644,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,10.0,42,0.892089,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,0.01,7,0.935644,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,0.1,7,0.9296,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,1.0,7,0.925689,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,10.0,7,0.917867,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,0.01,17,0.914667,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,0.1,17,0.910044,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,1.0,17,0.906311,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,10.0,17,0.906667,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,0.01,23,0.924622,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,0.1,23,0.919822,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,1.0,23,0.913067,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,10.0,23,0.908978,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,0.01,99,0.932432,74,76,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,0.1,99,0.927276,74,76,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,1.0,99,0.924075,74,76,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,10.0,99,0.921764,74,76,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,0.01,1234,0.917511,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,0.1,1234,0.905778,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,1.0,1234,0.900089,75,75,768,250,265,0.36
dinov2-small,cls_patch,aspect_matched,10.0,1234,0.896711,75,75,768,250,265,0.36
dinov2-small,cls_patch,random,0.01,42,0.893689,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,0.1,42,0.893156,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,1.0,42,0.891556,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,10.0,42,0.892622,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,0.01,7,0.953067,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,0.1,7,0.949511,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,1.0,7,0.946667,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,10.0,7,0.949867,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,0.01,17,0.888,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,0.1,17,0.884622,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,1.0,17,0.884267,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,10.0,17,0.887289,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,0.01,23,0.894578,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,0.1,23,0.889244,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,1.0,23,0.887111,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,10.0,23,0.887822,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,0.01,99,0.918919,76,74,768,250,265,0.53
dinov2-small,cls_patch,random,0.1,99,0.915896,76,74,768,250,265,0.53
dinov2-small,cls_patch,random,1.0,99,0.913051,76,74,768,250,265,0.53
dinov2-small,cls_patch,random,10.0,99,0.912518,76,74,768,250,265,0.53
dinov2-small,cls_patch,random,0.01,1234,0.907556,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,0.1,1234,0.904533,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,1.0,1234,0.901867,75,75,768,250,265,0.53
dinov2-small,cls_patch,random,10.0,1234,0.897333,75,75,768,250,265,0.53
dinov2-base,cls,clip_matched,0.01,42,0.881956,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,0.1,42,0.8784,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,1.0,42,0.876444,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,10.0,42,0.874667,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,0.01,7,0.899022,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,0.1,7,0.8992,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,1.0,7,0.897244,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,10.0,7,0.899378,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,0.01,17,0.881422,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,0.1,17,0.879822,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,1.0,17,0.8784,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,10.0,17,0.8768,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,0.01,23,0.887644,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,0.1,23,0.882133,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,1.0,23,0.875911,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,10.0,23,0.874844,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,0.01,99,0.890667,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,0.1,99,0.888533,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,1.0,99,0.886222,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,10.0,99,0.886756,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,0.01,1234,0.862578,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,0.1,1234,0.865422,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,1.0,1234,0.865778,75,75,768,250,265,0.17
dinov2-base,cls,clip_matched,10.0,1234,0.865067,75,75,768,250,265,0.17
dinov2-base,cls,aspect_matched,0.01,42,0.8688,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,0.1,42,0.8576,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,1.0,42,0.853511,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,10.0,42,0.842844,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,0.01,7,0.9184,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,0.1,7,0.915733,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,1.0,7,0.915556,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,10.0,7,0.916978,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,0.01,17,0.880711,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,0.1,17,0.869867,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,1.0,17,0.864533,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,10.0,17,0.861689,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,0.01,23,0.906311,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,0.1,23,0.895289,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,1.0,23,0.890489,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,10.0,23,0.884622,75,75,768,250,265,0.32
dinov2-base,cls,aspect_matched,0.01,99,0.917496,74,76,768,250,265,0.32
